customer_id,age,tenure_months,monthly_charges,login_frequency,support_tickets,payment_failures,usage_hours,contract_type,subscription_type,churn
10434,18,50,67.72,10,2,1,34.59,Two Year,Standard,1
10435,25,22,134.6,3,3,2,64.26,Yearly,Premium,0
10436,63,25,34.65,22,2,0,69.46,Monthly,Premium,0
10437,33,51,83.3,24,4,0,75.63,Monthly,Basic,0
10438,31,48,45.27,10,2,0,86.21,Yearly,Standard,0
10439,29,70,131.94,2,2,1,12.45,Monthly,Standard,0
10440,68,65,52.95,28,4,1,9.2,Yearly,Standard,0
10441,40,60,102.35,9,1,1,78.98,Yearly,Basic,0
10442,32,46,41.52,5,2,0,44.14,Yearly,Premium,0
10443,45,36,72.64,21,1,3,94.76,Monthly,Basic,1
10444,51,58,136.92,17,2,2,94.4,Yearly,Premium,0
10445,19,38,41.59,6,3,1,15.02,Monthly,Standard,0
10446,49,11,106.22,29,2,1,69.43,Monthly,Premium,0
10447,40,12,46.59,11,2,0,7.64,Yearly,Standard,1
10448,39,42,74.05,27,2,1,40.94,Monthly,Premium,0
10449,68,39,90.28,5,2,1,84.33,Yearly,Premium,0
10450,42,71,95.05,7,2,1,46.63,Monthly,Premium,0
10451,39,11,98.33,7,0,0,4.33,Monthly,Basic,0
10452,39,36,103.22,4,4,0,24.79,Yearly,Standard,0
10453,66,52,55.33,21,0,1,9.55,Yearly,Basic,0
10454,69,31,72.18,10,2,1,41.42,Two Year,Premium,0
10455,59,33,24.85,30,1,0,69.97,Two Year,Standard,0
10456,23,13,119.94,24,0,1,66.38,Monthly,Standard,1
10457,32,18,128.82,18,1,0,72.18,Two Year,Basic,0
10458,60,41,45.9,1,3,0,39.0,Monthly,Standard,0
10459,54,58,46.19,14,1,3,27.26,Monthly,Standard,0
10460,50,56,25.46,6,1,0,6.64,Yearly,Premium,0
10461,25,24,146.15,11,4,0,94.22,Monthly,Premium,0
10462,61,31,124.93,14,1,0,12.71,Monthly,Premium,0
10463,61,55,66.89,20,3,1,18.65,Monthly,Basic,0
10464,22,10,82.65,29,3,0,3.48,Monthly,Basic,1
10465,56,60,57.96,26,3,0,32.4,Two Year,Premium,0
10466,21,2,97.64,3,3,0,82.07,Yearly,Premium,0
10467,23,15,113.25,16,1,0,33.89,Monthly,Premium,0
10468,62,3,78.16,16,1,3,66.93,Yearly,Basic,0
10469,49,43,133.57,7,0,0,96.59,Two Year,Premium,0
10470,69,31,87.21,8,1,0,89.36,Monthly,Standard,1
10471,47,70,38.75,27,1,2,18.82,Yearly,Basic,1
10472,64,67,100.9,28,1,0,36.56,Yearly,Premium,0
10473,52,56,80.09,4,4,1,75.36,Yearly,Premium,0
10474,57,63,141.64,12,0,1,97.79,Two Year,Premium,0
10475,69,15,70.95,12,2,1,71.88,Monthly,Basic,0
10476,33,10,72.37,10,6,1,25.97,Yearly,Basic,0
10477,30,38,104.6,12,3,1,14.15,Monthly,Standard,0
10478,67,47,88.51,11,0,2,50.02,Yearly,Basic,0
10479,59,57,68.68,11,2,1,20.1,Two Year,Basic,1
10480,47,50,148.67,15,2,1,23.53,Monthly,Premium,0
10481,36,71,59.28,6,2,0,63.81,Monthly,Standard,0
10482,34,15,56.08,29,3,1,51.97,Two Year,Standard,0
10483,36,18,132.38,27,0,1,12.95,Two Year,Standard,0
10484,45,2,20.44,11,5,1,16.21,Two Year,Premium,1
10485,43,43,46.16,2,5,1,2.92,Two Year,Basic,0
10486,54,26,96.76,24,0,2,22.75,Yearly,Standard,0
10487,43,71,41.12,22,2,0,88.84,Two Year,Standard,0
10488,40,38,148.15,27,1,0,79.51,Two Year,Standard,0
10489,26,42,80.35,9,5,0,42.06,Monthly,Standard,0
10490,29,5,97.66,11,5,1,74.45,Two Year,Premium,0
10491,18,11,40.85,16,3,0,41.29,Yearly,Basic,0
10492,18,65,57.62,13,4,1,79.42,Monthly,Standard,0
10493,64,34,99.9,13,1,0,19.01,Yearly,Basic,0
10494,51,1,91.44,22,0,2,16.1,Monthly,Basic,0
10495,49,2,121.97,22,3,1,8.72,Two Year,Premium,0
10496,65,20,55.0,28,4,0,24.94,Two Year,Premium,0
10497,42,61,104.96,18,1,0,15.49,Two Year,Standard,0
10498,57,21,57.83,21,2,0,80.07,Monthly,Standard,0
10499,62,68,96.28,25,3,1,24.76,Yearly,Standard,1
10500,18,12,98.65,1,0,0,52.1,Monthly,Premium,0
10501,33,22,35.84,20,1,0,75.86,Yearly,Premium,0
10502,56,20,91.32,10,1,0,68.03,Yearly,Basic,0
10503,22,1,21.55,26,1,1,21.25,Monthly,Basic,1
10504,39,30,85.16,30,3,0,8.63,Monthly,Basic,0
10505,46,24,110.68,19,4,1,91.26,Yearly,Premium,0
10506,20,14,29.47,17,2,0,62.58,Monthly,Premium,0
10507,29,36,142.03,1,1,0,70.95,Monthly,Premium,0
10508,43,69,79.64,1,4,1,39.22,Two Year,Premium,0
10509,33,24,141.99,17,5,1,24.92,Yearly,Premium,0
10510,68,60,33.96,15,2,0,53.53,Yearly,Standard,0
10511,54,55,143.49,29,1,1,8.71,Two Year,Basic,0
10512,39,24,34.2,2,2,0,80.2,Monthly,Standard,0
10513,46,24,79.99,11,1,0,65.8,Yearly,Basic,0
10514,31,54,141.94,21,1,1,76.4,Two Year,Standard,0
10515,45,26,50.25,2,0,0,57.36,Monthly,Standard,0
10516,22,66,24.52,20,2,0,58.21,Monthly,Premium,0
10517,64,38,123.1,9,2,1,60.44,Monthly,Premium,0
10518,66,65,97.46,19,1,5,78.63,Two Year,Premium,0
10519,47,51,86.81,2,2,0,23.31,Yearly,Standard,1
10520,63,35,24.46,16,2,0,68.47,Monthly,Standard,0
10521,69,43,104.92,20,4,0,55.72,Monthly,Premium,0
10522,22,29,42.31,9,2,0,50.02,Monthly,Premium,0
10523,29,37,141.06,20,6,0,54.55,Yearly,Standard,0
10524,33,58,109.14,28,2,2,27.95,Two Year,Standard,0
10525,43,54,111.91,21,0,0,4.67,Monthly,Premium,0
10526,43,39,50.24,4,1,0,76.16,Monthly,Basic,1
10527,65,42,134.5,29,3,0,91.7,Monthly,Basic,0
10528,38,28,89.91,24,0,0,48.6,Monthly,Basic,0
10529,56,29,131.42,30,0,2,83.95,Yearly,Standard,0
10530,53,43,55.22,13,2,0,55.97,Yearly,Basic,0
10531,50,3,118.21,15,1,1,93.1,Two Year,Basic,0
10532,47,10,94.69,20,2,2,51.33,Yearly,Premium,0
10533,54,59,26.29,2,3,0,21.28,Monthly,Premium,0
10534,40,14,72.69,28,2,2,87.14,Yearly,Basic,0
10535,27,47,43.91,20,0,0,80.23,Two Year,Basic,0
10536,22,42,66.69,18,2,0,40.4,Yearly,Premium,0
10537,53,32,69.84,25,2,0,84.35,Yearly,Basic,0
10538,51,32,81.74,27,1,0,1.9,Yearly,Premium,0
10539,69,42,98.04,30,0,0,80.17,Two Year,Premium,0
10540,48,32,94.23,24,1,1,69.12,Two Year,Standard,0
10541,27,26,25.07,9,1,0,38.59,Monthly,Premium,0
10542,36,1,117.59,20,0,0,79.37,Two Year,Premium,0
10543,49,56,143.39,1,1,3,13.54,Monthly,Standard,0
10544,18,2,65.33,3,4,0,21.13,Two Year,Standard,0
10545,22,30,43.37,23,4,0,53.82,Two Year,Standard,1
10546,62,71,90.2,17,2,1,88.22,Yearly,Standard,0
10547,21,52,111.64,11,5,0,13.88,Yearly,Standard,0
10548,33,9,108.26,24,1,0,56.86,Monthly,Basic,0
10549,41,22,99.57,25,3,0,75.56,Monthly,Standard,0
10550,33,34,39.01,8,3,0,74.59,Yearly,Premium,0
10551,19,49,128.79,21,3,1,63.17,Monthly,Premium,0
10552,66,1,75.33,12,1,1,94.15,Two Year,Standard,0
10553,45,53,48.79,11,0,1,48.73,Monthly,Basic,0
10554,49,40,31.21,30,3,1,88.14,Yearly,Basic,0
10555,44,45,74.17,28,2,1,62.34,Yearly,Premium,1
10556,37,68,100.34,13,2,0,74.01,Yearly,Premium,0
10557,41,9,106.5,15,2,0,47.02,Yearly,Premium,0
10558,29,22,145.16,25,3,1,17.59,Yearly,Basic,0
10559,67,18,39.91,20,0,0,11.8,Monthly,Basic,0
10560,52,43,148.15,25,2,1,68.55,Two Year,Basic,0
10561,50,39,105.11,17,2,0,38.27,Yearly,Basic,0
10562,50,6,79.05,12,3,0,57.18,Monthly,Basic,0
10563,68,48,135.47,27,2,1,74.86,Yearly,Standard,0
10564,60,7,110.28,19,3,1,78.86,Yearly,Standard,1
10565,54,69,65.33,20,0,1,51.46,Monthly,Basic,1
10566,29,16,134.93,11,2,0,32.14,Two Year,Basic,0
10567,20,1,106.66,10,3,0,77.81,Monthly,Basic,1
10568,18,37,110.85,17,3,3,42.12,Yearly,Basic,0
10569,50,37,136.53,28,1,1,93.74,Monthly,Basic,0
10570,57,64,78.29,22,2,1,82.63,Yearly,Standard,0
10571,27,62,105.4,13,1,0,74.94,Yearly,Standard,0
10572,60,61,116.81,16,2,0,24.88,Monthly,Basic,0
10573,61,33,79.01,20,2,0,36.91,Monthly,Standard,1
10574,46,66,30.85,20,1,1,85.05,Yearly,Premium,0
10575,30,30,120.29,17,0,1,3.29,Yearly,Standard,0
10576,29,20,26.22,5,1,2,78.37,Monthly,Premium,0
10577,48,60,113.33,9,3,0,41.01,Monthly,Premium,0
10578,63,24,138.41,22,2,1,80.14,Two Year,Basic,0
10579,19,4,65.11,24,3,0,55.69,Yearly,Premium,0
10580,68,37,33.27,27,0,0,53.15,Monthly,Basic,0
10581,67,4,50.27,4,3,0,70.46,Two Year,Standard,0
10582,52,18,93.1,9,2,0,80.83,Two Year,Standard,0
10583,40,66,142.55,16,2,0,69.65,Monthly,Premium,0
10584,34,48,86.6,7,0,2,45.62,Two Year,Standard,0
10585,43,33,34.66,14,0,0,32.76,Monthly,Standard,0
10586,25,58,101.61,14,1,0,84.72,Monthly,Basic,0
10587,46,28,115.27,7,2,0,52.56,Monthly,Premium,0
10588,43,35,71.13,24,3,2,78.56,Monthly,Premium,0
10589,27,10,113.8,16,2,0,99.58,Yearly,Basic,0
10590,43,65,62.23,18,0,0,64.74,Yearly,Premium,1
10591,51,42,122.58,28,2,0,28.56,Monthly,Premium,0
10592,68,9,64.34,6,1,0,86.69,Monthly,Standard,0
10593,58,60,53.29,7,3,0,28.09,Yearly,Basic,0
10594,24,15,134.29,19,1,0,26.78,Yearly,Premium,0
10595,21,57,91.3,8,4,0,8.32,Monthly,Basic,0
10596,67,69,57.07,1,3,1,8.78,Two Year,Premium,0
10597,62,22,141.56,17,2,0,86.37,Yearly,Premium,0
10598,28,64,109.81,26,1,0,23.84,Monthly,Basic,0
10599,46,41,48.69,19,0,0,11.76,Yearly,Basic,0
10600,53,71,99.9,22,6,1,35.91,Monthly,Basic,1
10601,42,56,133.15,7,5,0,71.64,Monthly,Basic,0
10602,38,23,110.5,18,1,0,34.62,Yearly,Basic,0
10603,53,25,51.82,30,2,0,31.62,Monthly,Standard,1
10604,27,6,104.35,6,3,1,49.32,Yearly,Basic,1
10605,54,34,100.49,28,3,0,3.1,Monthly,Premium,0
10606,26,63,126.71,21,8,0,49.62,Yearly,Premium,0
10607,41,9,43.16,6,2,0,99.01,Monthly,Premium,1
10608,52,60,110.95,1,3,0,80.14,Monthly,Standard,0
10609,66,49,23.56,30,2,0,7.98,Monthly,Basic,1
10610,52,51,110.5,10,1,1,65.83,Yearly,Standard,1
10611,65,60,144.86,23,2,1,46.65,Two Year,Standard,0
10612,53,70,42.67,8,1,0,82.8,Monthly,Premium,0
10613,35,37,60.47,30,0,1,10.75,Monthly,Premium,0
10614,66,31,95.77,7,2,0,24.04,Monthly,Premium,1
10615,56,41,115.21,9,4,0,79.32,Yearly,Premium,0
10616,49,62,64.77,1,1,0,85.07,Two Year,Premium,0
10617,41,58,106.35,26,1,0,53.4,Two Year,Standard,0
10618,40,14,136.91,25,1,1,2.95,Monthly,Basic,1
10619,49,36,114.45,11,6,1,89.48,Two Year,Premium,0
10620,54,36,112.43,27,1,0,38.89,Monthly,Basic,0
10621,29,8,69.66,29,1,0,4.93,Two Year,Standard,0
10622,66,26,138.49,3,1,1,82.06,Two Year,Premium,1
10623,30,36,56.05,18,3,1,42.39,Monthly,Basic,0
10624,40,48,46.69,6,3,0,19.81,Monthly,Basic,1
10625,42,28,67.35,11,5,0,80.36,Monthly,Premium,0
10626,52,68,104.52,5,2,1,46.31,Monthly,Standard,0
10627,58,62,132.02,20,1,0,61.17,Monthly,Premium,0
10628,47,51,37.17,4,2,0,82.49,Yearly,Standard,0
10629,34,42,125.79,8,5,0,52.72,Yearly,Standard,0
10630,66,29,125.67,10,5,0,11.94,Monthly,Standard,0
10631,37,10,96.3,29,3,2,96.41,Monthly,Basic,0
10632,65,39,118.88,3,2,2,29.37,Two Year,Premium,0
10633,42,1,43.64,13,6,0,99.43,Monthly,Basic,0
10634,39,39,42.05,17,3,1,1.6,Yearly,Standard,0
10635,30,21,132.16,5,1,0,48.9,Yearly,Basic,0
10636,36,65,84.76,8,3,1,70.79,Yearly,Basic,1
10637,66,15,51.97,19,1,0,90.72,Monthly,Standard,0
10638,53,4,109.53,18,3,1,78.25,Monthly,Standard,0
10639,29,60,135.94,1,1,1,26.31,Yearly,Basic,1
10640,58,61,102.2,29,4,0,25.09,Two Year,Standard,0
10641,36,20,65.15,4,1,0,36.3,Two Year,Standard,0
10642,29,10,82.82,27,0,2,11.94,Monthly,Standard,0
10643,26,34,117.8,18,3,0,67.29,Monthly,Premium,0
10644,24,48,28.78,14,1,0,94.18,Monthly,Basic,0
10645,45,33,48.23,24,0,0,64.57,Two Year,Basic,0
10646,31,61,80.14,11,3,0,53.8,Monthly,Premium,0
10647,48,10,98.55,29,1,0,50.83,Yearly,Basic,0
10648,69,54,64.09,26,1,0,59.67,Monthly,Basic,0
10649,36,65,58.79,28,2,0,71.35,Two Year,Standard,0
10650,64,1,25.38,9,2,0,79.7,Monthly,Premium,0
10651,33,5,24.24,13,3,0,70.13,Yearly,Basic,0
10652,22,15,56.23,26,1,0,70.8,Yearly,Basic,0
10653,52,28,88.97,17,1,0,95.22,Monthly,Premium,0
10654,29,23,92.33,15,3,0,90.03,Monthly,Basic,0
10655,42,17,84.22,2,3,0,82.57,Two Year,Basic,0
10656,69,13,73.28,6,1,0,5.29,Yearly,Standard,0
10657,38,14,52.8,29,2,0,67.22,Yearly,Premium,0
10658,53,11,72.09,26,2,0,46.04,Two Year,Standard,0
10659,40,28,38.04,28,0,0,62.14,Monthly,Standard,0
10660,33,42,34.98,7,1,1,68.94,Two Year,Premium,0
10661,56,61,58.99,2,2,1,71.75,Yearly,Basic,0
10662,62,64,149.4,24,2,0,87.07,Yearly,Premium,0
10663,59,31,62.44,13,1,0,91.09,Monthly,Basic,1
10664,56,10,141.74,10,3,0,61.08,Two Year,Basic,0
10665,31,8,70.99,16,4,0,89.52,Monthly,Premium,0
10666,48,21,77.07,9,0,2,76.7,Monthly,Standard,0
10667,22,59,123.62,8,3,0,21.07,Yearly,Standard,1
10668,52,50,32.17,25,2,0,4.5,Yearly,Premium,0
10669,40,69,43.7,15,2,0,1.98,Monthly,Premium,0
10670,46,70,146.6,22,4,2,59.08,Two Year,Basic,0
10671,60,30,85.77,27,0,1,52.64,Monthly,Standard,0
10672,28,17,25.76,7,3,1,69.94,Monthly,Premium,1
10673,35,20,26.16,22,1,0,84.44,Monthly,Basic,0
10674,64,48,137.94,23,1,0,17.28,Yearly,Premium,1
10675,29,2,133.54,19,2,1,85.79,Two Year,Basic,1
10676,26,37,79.59,4,2,1,10.71,Two Year,Standard,0
10677,27,1,41.22,9,1,1,88.44,Yearly,Premium,0
10678,61,4,127.94,19,0,0,85.2,Yearly,Premium,1
10679,34,54,62.2,2,3,1,70.0,Yearly,Premium,1
10680,55,25,74.48,28,5,1,30.7,Yearly,Standard,0
10681,24,3,108.72,29,0,0,10.25,Two Year,Basic,0
10682,63,9,65.94,27,1,0,78.03,Monthly,Standard,1
10683,30,34,101.73,7,0,1,22.57,Monthly,Premium,0
10684,57,43,135.09,22,1,0,44.65,Monthly,Standard,1
10685,59,22,123.66,19,3,1,53.56,Monthly,Basic,0
10686,26,70,69.61,6,0,0,68.86,Two Year,Standard,0
10687,67,2,57.43,15,1,1,49.26,Yearly,Premium,1
10688,44,66,57.12,7,3,1,69.76,Monthly,Premium,0
10689,19,32,65.32,6,1,0,81.59,Monthly,Premium,0
10690,22,16,84.16,1,1,0,71.59,Two Year,Premium,1
10691,46,1,74.16,28,3,0,30.65,Yearly,Basic,0
10692,54,48,37.29,14,1,1,89.53,Monthly,Standard,1
10693,55,50,41.25,1,2,0,55.51,Monthly,Basic,0
10694,36,13,64.58,25,3,0,47.07,Monthly,Standard,0
10695,25,15,93.07,6,3,0,57.93,Yearly,Premium,0
10696,65,53,97.05,28,2,0,48.84,Yearly,Standard,0
10697,62,44,83.21,18,4,1,75.76,Monthly,Standard,0
10698,18,8,116.04,27,1,0,42.65,Monthly,Premium,0
10699,39,46,115.84,17,0,1,77.9,Monthly,Premium,0
10700,69,69,75.59,27,3,0,76.26,Yearly,Premium,0
10701,34,19,36.18,28,2,0,28.41,Two Year,Standard,0
10702,24,38,88.92,2,4,2,10.5,Two Year,Premium,1
10703,42,11,69.59,8,1,0,85.24,Yearly,Basic,0
10704,62,43,37.93,21,1,1,17.72,Two Year,Standard,0
10705,21,20,147.64,23,2,1,4.09,Monthly,Premium,0
10706,53,20,68.07,23,1,1,40.83,Monthly,Basic,0
10707,23,21,101.35,2,3,0,26.16,Monthly,Standard,0
10708,48,57,83.72,16,2,0,22.82,Monthly,Basic,0
10709,36,50,38.57,4,4,0,18.06,Two Year,Standard,1
10710,61,26,27.22,2,1,1,75.17,Two Year,Premium,0
10711,56,30,101.35,23,1,0,78.56,Monthly,Basic,0
10712,44,31,52.11,5,3,0,5.59,Monthly,Premium,0
10713,27,42,51.68,17,3,0,55.13,Monthly,Standard,0
10714,43,68,144.41,2,0,0,14.38,Yearly,Standard,0
10715,36,61,80.03,22,2,0,50.46,Monthly,Basic,1
10716,56,61,23.83,14,3,0,35.45,Monthly,Premium,0
10717,20,70,64.18,20,2,0,20.98,Two Year,Standard,0
10718,62,68,95.98,7,0,1,94.86,Two Year,Premium,0
10719,30,17,62.71,15,2,0,95.72,Monthly,Premium,0
10720,67,19,23.49,18,2,1,56.83,Monthly,Premium,0
10721,45,51,77.76,13,4,0,19.62,Monthly,Basic,0
10722,37,70,33.77,12,1,0,58.74,Yearly,Premium,0
10723,45,63,100.49,2,2,0,92.92,Monthly,Basic,0
10724,25,30,100.55,12,1,0,38.4,Monthly,Standard,1
10725,58,25,24.91,6,6,0,14.64,Two Year,Premium,1
10726,56,71,57.79,24,0,0,69.68,Monthly,Basic,0
10727,18,26,73.78,29,2,0,65.97,Monthly,Basic,0
10728,20,56,91.53,1,3,1,1.14,Two Year,Basic,0
10729,30,22,58.49,21,1,0,85.51,Yearly,Basic,0
10730,45,19,57.41,1,3,0,66.41,Yearly,Basic,0
10731,66,31,147.79,15,1,1,20.37,Monthly,Basic,0
10732,42,26,25.44,27,1,0,1.32,Two Year,Basic,0
10733,50,42,148.58,16,2,1,97.26,Monthly,Premium,0
10734,55,41,26.21,22,1,0,75.71,Monthly,Basic,0
10735,23,23,57.48,7,3,0,37.14,Monthly,Standard,0
10736,61,47,84.18,22,2,0,43.85,Two Year,Standard,0
10737,62,13,38.63,14,2,2,54.35,Two Year,Basic,0
10738,49,66,37.53,29,0,0,72.14,Yearly,Standard,0
10739,62,66,53.32,25,2,0,18.12,Two Year,Standard,0
10740,64,16,146.56,19,4,2,20.38,Monthly,Standard,0
10741,38,28,69.42,24,2,1,5.78,Monthly,Standard,1
10742,33,35,93.58,19,2,0,98.59,Monthly,Premium,0
10743,38,41,111.56,27,2,1,87.68,Monthly,Basic,0
10744,28,31,116.49,28,3,0,55.74,Yearly,Basic,1
10745,54,32,109.45,29,4,0,43.6,Monthly,Premium,0
10746,53,54,63.8,29,4,0,24.51,Monthly,Premium,0
10747,52,59,34.52,23,1,0,59.9,Yearly,Basic,0
10748,36,41,56.62,30,2,0,69.36,Monthly,Standard,0
10749,37,66,47.34,13,6,0,69.23,Monthly,Premium,0
10750,35,54,37.72,21,6,0,1.64,Monthly,Standard,0
10751,64,40,23.18,12,2,0,70.5,Yearly,Premium,0
10752,58,28,141.64,29,4,1,86.77,Two Year,Standard,0
10753,66,37,139.73,1,2,0,12.38,Two Year,Premium,0
10754,31,65,26.55,27,0,1,75.78,Monthly,Premium,1
10755,32,55,42.5,12,0,1,82.5,Yearly,Premium,1
10756,48,4,38.14,4,5,1,28.34,Monthly,Standard,0
10757,18,10,56.56,30,1,1,71.5,Monthly,Premium,0
10758,20,47,46.53,29,2,1,10.58,Yearly,Basic,0
10759,33,14,142.96,27,0,1,65.27,Yearly,Basic,1
10760,40,38,30.94,15,1,0,51.52,Monthly,Standard,0
10761,28,12,47.52,25,2,0,85.14,Monthly,Premium,0
10762,29,45,30.49,16,0,0,45.74,Monthly,Premium,1
10763,27,17,147.45,15,4,1,43.38,Monthly,Basic,0
10764,49,35,139.39,8,1,1,93.44,Monthly,Standard,0
10765,33,66,113.16,19,2,0,93.49,Two Year,Basic,0
10766,25,41,75.38,15,1,0,4.54,Monthly,Standard,0
10767,55,67,44.72,18,2,0,49.07,Monthly,Basic,0
10768,29,29,48.79,11,2,0,16.93,Monthly,Standard,0
10769,41,18,77.6,9,3,0,28.1,Yearly,Premium,1
10770,45,20,119.87,1,1,0,66.95,Yearly,Premium,0
10771,25,14,54.41,9,2,1,13.8,Monthly,Standard,0
10772,45,34,60.4,28,0,1,2.12,Monthly,Standard,1
10773,53,49,97.99,23,1,0,72.99,Yearly,Standard,0
10774,43,54,50.9,12,0,2,64.49,Monthly,Standard,1
10775,25,31,95.95,2,4,0,90.36,Monthly,Standard,0
10776,67,58,70.33,11,2,1,54.69,Monthly,Basic,0
10777,45,42,24.47,21,1,1,94.59,Two Year,Standard,0
10778,45,58,72.35,14,5,0,61.32,Monthly,Premium,0
10779,54,30,139.54,2,1,0,39.33,Monthly,Standard,0
10780,58,25,58.1,15,3,0,61.24,Yearly,Premium,0
10781,53,63,61.97,21,2,1,75.17,Yearly,Premium,0
10782,44,19,28.57,23,1,0,35.41,Monthly,Basic,0
10783,34,8,99.96,21,1,0,37.88,Two Year,Premium,0
10784,26,3,130.4,18,3,0,63.36,Monthly,Standard,0
10785,50,67,65.88,27,2,1,46.1,Two Year,Premium,0
10786,37,17,51.23,14,0,1,53.17,Yearly,Basic,0
10787,30,14,144.36,21,1,0,98.23,Two Year,Standard,1
10788,45,9,116.86,28,0,1,5.33,Monthly,Premium,0
10789,65,62,93.73,12,2,0,65.14,Monthly,Standard,0
10790,46,21,59.72,10,2,0,92.37,Monthly,Premium,0
10791,30,37,48.7,14,2,0,24.38,Monthly,Standard,0
10792,63,11,113.05,22,3,0,21.99,Monthly,Basic,1
10793,52,20,87.83,15,4,0,36.94,Monthly,Basic,0
10794,23,35,87.68,5,2,2,8.33,Monthly,Premium,0
10795,35,53,29.58,2,2,0,56.47,Monthly,Basic,0
10796,68,47,86.59,22,3,1,64.9,Two Year,Premium,0
10797,22,52,126.96,6,3,0,82.17,Yearly,Basic,0
10798,64,8,143.08,12,1,0,7.55,Monthly,Premium,0
10799,42,4,33.87,2,0,0,44.18,Yearly,Standard,0
10800,19,27,102.05,29,2,0,78.64,Yearly,Premium,0
10801,27,44,93.89,29,3,1,77.06,Monthly,Premium,0
10802,47,40,135.74,4,1,1,8.29,Monthly,Premium,1
10803,67,47,117.66,7,2,1,2.13,Two Year,Standard,0
10804,62,44,145.48,16,5,2,78.55,Yearly,Basic,0
10805,22,48,144.8,1,5,0,14.66,Monthly,Basic,0
10806,50,52,49.34,1,3,0,58.2,Monthly,Standard,0
10807,18,68,114.3,14,4,1,10.33,Yearly,Basic,0
10808,35,11,88.97,11,3,0,30.26,Monthly,Standard,0
10809,49,4,47.9,12,4,0,16.65,Monthly,Basic,0
10810,64,48,45.33,11,4,0,73.9,Monthly,Premium,0
10811,66,26,30.54,6,7,0,67.6,Monthly,Premium,0
10812,28,39,123.42,23,1,0,14.4,Yearly,Premium,1
10813,38,58,62.19,12,2,0,6.87,Monthly,Standard,0
10814,43,19,131.41,21,3,0,47.17,Yearly,Standard,1
10815,42,58,99.08,12,0,1,20.36,Two Year,Basic,0
10816,39,28,107.57,10,3,0,1.81,Two Year,Standard,0
10817,44,66,57.92,8,2,0,27.16,Monthly,Basic,0
10818,66,10,79.45,27,2,2,22.31,Monthly,Premium,0
10819,30,58,73.6,20,1,1,68.81,Yearly,Basic,0
10820,50,14,50.64,19,0,2,86.23,Monthly,Basic,0
10821,51,15,128.23,7,2,0,24.53,Two Year,Premium,0
10822,58,33,100.87,14,2,2,23.08,Two Year,Premium,0
10823,52,17,24.87,4,2,0,39.39,Two Year,Standard,0
10824,18,24,126.59,1,2,0,18.08,Yearly,Basic,1
10825,38,30,33.78,27,2,0,94.73,Yearly,Standard,0
10826,65,62,72.48,8,4,0,25.11,Yearly,Basic,1
10827,23,13,94.26,5,2,0,10.24,Monthly,Basic,0
10828,45,62,20.99,29,3,2,56.13,Two Year,Premium,0
10829,34,47,104.88,8,2,0,54.22,Monthly,Premium,0
10830,22,16,105.76,8,3,1,63.56,Two Year,Basic,1
10831,48,66,104.83,28,1,0,96.7,Two Year,Standard,0
10832,22,43,41.25,21,5,1,33.03,Monthly,Standard,0
10833,55,8,53.25,24,2,0,36.6,Monthly,Basic,0
10834,20,3,52.16,7,1,3,34.37,Two Year,Premium,0
10835,40,12,144.81,29,5,0,63.23,Two Year,Basic,0
10836,54,16,28.78,19,3,0,60.8,Two Year,Premium,0
10837,54,59,75.74,4,2,0,53.35,Two Year,Premium,0
10838,27,49,133.26,27,2,3,37.07,Two Year,Basic,0
10839,27,63,120.03,28,2,2,43.34,Two Year,Basic,0
10840,36,62,126.92,29,2,0,79.46,Monthly,Standard,0
10841,34,49,146.4,23,3,1,61.32,Monthly,Premium,1
10842,38,51,70.34,20,1,1,71.91,Yearly,Premium,0
10843,31,33,60.26,6,1,0,28.4,Monthly,Basic,0
10844,26,30,23.99,12,2,5,91.24,Yearly,Standard,0
10845,63,59,39.5,18,2,1,4.48,Yearly,Standard,1
10846,18,15,93.06,12,0,0,59.97,Two Year,Basic,1
10847,68,23,40.5,18,3,0,81.42,Monthly,Premium,1
10848,62,45,115.72,3,0,2,86.76,Yearly,Premium,1
10849,30,62,24.84,10,0,0,32.64,Two Year,Standard,0
10850,21,71,53.73,7,2,0,46.52,Monthly,Standard,0
10851,18,15,110.41,3,3,0,4.45,Yearly,Premium,0
10852,66,46,53.22,28,0,0,79.19,Yearly,Standard,0
10853,57,64,114.74,19,1,1,13.33,Monthly,Basic,0
10854,49,46,149.46,13,3,0,43.38,Monthly,Premium,0
10855,51,56,123.62,30,1,0,99.09,Yearly,Standard,0
10856,45,44,64.44,4,3,2,91.86,Monthly,Standard,0
10857,48,29,137.08,10,1,0,33.67,Monthly,Premium,0
10858,25,62,26.65,6,1,0,23.16,Two Year,Standard,0
10859,56,52,114.25,1,2,1,25.92,Monthly,Standard,0
10860,43,54,23.03,6,3,0,68.79,Two Year,Basic,0
10861,51,57,42.69,8,0,1,72.85,Monthly,Standard,0
10862,20,66,148.39,28,1,0,22.43,Monthly,Standard,0
10863,67,22,66.92,15,3,1,24.76,Yearly,Basic,0
10864,29,20,126.66,8,1,3,33.02,Monthly,Premium,0
10865,18,33,68.89,22,5,0,43.88,Monthly,Basic,0
10866,61,25,129.2,6,1,1,91.83,Two Year,Basic,0
10867,22,46,145.51,29,1,0,3.62,Yearly,Standard,1
10868,47,57,76.62,19,5,0,64.18,Monthly,Premium,0
